Year,Timestep,EcoregionName,EcoregionIndex,ppt,min_airtemp,max_airtemp,std_ppt,std_temp,winddirection,windspeed,ndeposition,min_relativehumidity,max_relativehumidity,co2,par,ozone,shortwave,FWI,
2051, 8, eco1, 0, 10.3, 17.58, 31.47, 80.97, 0.98, -99, 6.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 9, eco1, 0, 7.27, 13.43, 26.84, 34.62, 1.03, -99, 8.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 10, eco1, 0, 4.12, 8.59, 23.29, 5.89, 0.91, -99, 11.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 11, eco1, 0, 18.12, 4.86, 18.55, 33.4, 1.03, -99, 13.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2051, 12, eco1, 0, 11.96, 2.75, 14.29, 15, 1.05, -99, 13.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 1, eco1, 0, 9.92, 2.76, 14.78, 9.49, 1.08, -99, 13.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 2, eco1, 0, 11.28, 3.63, 15.13, 35.23, 1.04, -99, 9.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 3, eco1, 0, 19.32, 5.42, 17.64, 86.2, 0.98, -99, 11.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 4, eco1, 0, 13.4, 6.59, 19.87, 257.12, 1, -99, 9.66, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 5, eco1, 0, 13.92, 16.18, 25.63, 125.26, 0.94, -99, 7.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 6, eco1, 0, 22.65, 20.37, 30.9, 178.15, 0.94, -99, 5.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 7, eco1, 0, 9.81, 21.34, 33.92, 24.55, 0.88, -99, 7.55, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 8, eco1, 0, 13.57, 18.18, 30.88, 48.57, 1.06, -99, 7.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 9, eco1, 0, 7.39, 13.74, 26.88, 22.98, 1.06, -99, 8.6, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 10, eco1, 0, 7.32, 8.86, 23.77, 27.38, 0.98, -99, 10.35, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 11, eco1, 0, 15.48, 3.7, 17.01, 16.68, 1.12, -99, 10.42, -99, -99, -99, -99, -99, -99, -99, 0, 
2050, 12, eco1, 0, 11.57, 1.06, 13.81, 50.56, 1.06, -99, 12.45, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 1, eco1, 0, 8.3, 3.75, 15.5, 16.56, 1.04, -99, 13.95, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 2, eco1, 0, 8.7, 2.11, 14.93, 8.89, 1.02, -99, 11.32, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 3, eco1, 0, 2.05, 8.77, 22.57, 3.88, 1.03, -99, 10.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 4, eco1, 0, 8.76, 10.47, 24.35, 36.03, 1.08, -99, 7.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 5, eco1, 0, 9.62, 13.74, 25.7, 26.98, 1.08, -99, 7.56, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 6, eco1, 0, 33.19, 20, 30.98, 310.02, 0.89, -99, 6.99, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 7, eco1, 0, 11.74, 20.46, 31.56, 76.87, 0.84, -99, 6.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 8, eco1, 0, 12.63, 18.84, 30.36, 48.81, 0.94, -99, 7.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 9, eco1, 0, 11.41, 13.97, 27.19, 73.83, 0.92, -99, 8.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 10, eco1, 0, 7.31, 8.35, 24.03, 19.66, 0.97, -99, 10.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 11, eco1, 0, 15.23, 1.78, 14.13, 54.97, 1.08, -99, 11.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2049, 12, eco1, 0, 13.24, 2.56, 14.95, 10.7, 1.09, -99, 12.28, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 1, eco1, 0, 6.21, -2.58, 9.28, 11.66, 1.01, -99, 12.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 2, eco1, 0, 10.53, -0.9, 11.23, 12.35, 1.17, -99, 10.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 3, eco1, 0, 16.25, 5.99, 18.46, 31.14, 1.15, -99, 11.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 4, eco1, 0, 7.48, 10.35, 24.69, 12.96, 1.09, -99, 8.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 5, eco1, 0, 10.77, 18.65, 31.29, 235.6, 1.01, -99, 8.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 6, eco1, 0, 12.03, 21.41, 33.33, 36.53, 0.95, -99, 7.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 7, eco1, 0, 10.32, 21.52, 33.97, 30.48, 0.97, -99, 5.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 8, eco1, 0, 7.62, 18.36, 31.43, 13.35, 1.16, -99, 7.18, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 9, eco1, 0, 12.23, 12.8, 26.55, 91.82, 1.23, -99, 11.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 10, eco1, 0, 4.18, 11.01, 27.14, 36.16, 1.07, -99, 11.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 11, eco1, 0, 9.52, 7.84, 21.56, 31.71, 1.19, -99, 12, -99, -99, -99, -99, -99, -99, -99, 0, 
2048, 12, eco1, 0, 4.84, 3.27, 16.4, 5.2, 1.13, -99, 14.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 1, eco1, 0, 12.15, 1.07, 13.29, 15.58, 1.13, -99, 14.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 2, eco1, 0, 6.58, 2.33, 16.35, 6.5, 1.12, -99, 10.67, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 3, eco1, 0, 4, 4.93, 20.84, 9.07, 1.25, -99, 10.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 4, eco1, 0, 2.89, 10.97, 26.63, 10.16, 0.99, -99, 8.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 5, eco1, 0, 2.69, 18.24, 32.55, 5.49, 1.01, -99, 8.2, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 6, eco1, 0, 4.53, 19.47, 31.98, 9.55, 0.85, -99, 5.01, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 7, eco1, 0, 14.79, 20.77, 31.26, 49.36, 0.91, -99, 6.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 8, eco1, 0, 14.45, 18.25, 29.29, 39.7, 0.83, -99, 8.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 9, eco1, 0, 10.22, 13.57, 26.46, 32.32, 0.93, -99, 9.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 10, eco1, 0, 9.05, 8.94, 22.46, 8.38, 0.99, -99, 10.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 11, eco1, 0, 13.77, 6.58, 20.57, 57.27, 1.04, -99, 9.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2047, 12, eco1, 0, 4.64, -0.87, 11.15, 5.92, 1.13, -99, 13.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 1, eco1, 0, 5.71, -0.23, 11.3, 2.86, 1.01, -99, 14.26, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 2, eco1, 0, 7.24, 3.76, 16.32, 12.21, 1.05, -99, 13.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 3, eco1, 0, 10.79, 5.25, 18.28, 25.17, 1.04, -99, 9.7, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 4, eco1, 0, 10.7, 10.37, 23.95, 81.82, 0.9, -99, 8.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 5, eco1, 0, 27.82, 14.96, 27.42, 1302.75, 0.97, -99, 10.49, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 6, eco1, 0, 9.29, 21.68, 34.17, 43.82, 0.86, -99, 7.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 7, eco1, 0, 13.35, 22.14, 34.12, 217.54, 0.91, -99, 7.06, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 8, eco1, 0, 10.39, 19.39, 31.61, 35.73, 0.93, -99, 8.33, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 9, eco1, 0, 15.38, 13.7, 26.78, 83.59, 0.95, -99, 9.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 10, eco1, 0, 17.55, 12.07, 24.57, 71.72, 1.01, -99, 11.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 11, eco1, 0, 18.52, 5.14, 19.73, 130.67, 0.99, -99, 11.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2046, 12, eco1, 0, 3.56, -2.68, 11.1, 21.3, 1, -99, 11.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 1, eco1, 0, 13.07, 3.59, 16.22, 79.25, 1.06, -99, 15.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 2, eco1, 0, 7.52, 4.24, 15.92, 12.52, 1.14, -99, 12.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 3, eco1, 0, 8.35, 1.9, 16.15, 26, 1.08, -99, 12.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 4, eco1, 0, 12.89, 11.02, 24.84, 33.28, 1.01, -99, 8.37, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 5, eco1, 0, 1.88, 18.16, 31.86, 4.16, 1.01, -99, 7.57, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 6, eco1, 0, 11.9, 19.48, 31.53, 57.81, 1.07, -99, 5.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 7, eco1, 0, 7.91, 21.18, 34.13, 44.96, 0.99, -99, 7.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 8, eco1, 0, 9.03, 18.21, 31.6, 37.69, 0.95, -99, 6.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 9, eco1, 0, 9.64, 14.87, 27.65, 12.41, 1.14, -99, 9.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 10, eco1, 0, 6.47, 13.28, 27.39, 31.51, 1.06, -99, 12.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 11, eco1, 0, 10.47, 5.1, 18.65, 34.56, 1.11, -99, 11.19, -99, -99, -99, -99, -99, -99, -99, 0, 
2045, 12, eco1, 0, 9.64, 2.31, 16.5, 10.06, 1.15, -99, 10.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 1, eco1, 0, 7.96, 3.18, 15.45, 12.6, 1.06, -99, 13.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 2, eco1, 0, 14.47, 2.13, 13.62, 31.11, 1.03, -99, 13.32, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 3, eco1, 0, 9.05, 7.68, 20.69, 17.75, 1.07, -99, 8.68, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 4, eco1, 0, 7.59, 9.3, 25.32, 13.5, 1.01, -99, 8.64, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 5, eco1, 0, 2.82, 17.94, 32.46, 10.03, 1, -99, 8.18, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 6, eco1, 0, 7.57, 20.88, 33.24, 20.03, 1.01, -99, 7.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 7, eco1, 0, 5.55, 21.06, 34.39, 28.29, 0.97, -99, 7.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 8, eco1, 0, 18.26, 18.74, 30.82, 92.69, 1.05, -99, 7.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 9, eco1, 0, 10.57, 13.53, 27.15, 29.5, 0.99, -99, 7.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 10, eco1, 0, 7.28, 6.1, 20.89, 23.13, 1, -99, 11.11, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 11, eco1, 0, 14.11, 6.86, 20.63, 46.43, 0.98, -99, 9.46, -99, -99, -99, -99, -99, -99, -99, 0, 
2044, 12, eco1, 0, 13.35, 0.03, 11.9, 49.2, 1.07, -99, 15.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 1, eco1, 0, 13.05, 0.99, 12.32, 11.01, 1.19, -99, 12.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 2, eco1, 0, 7.96, 1.69, 14.58, 13.56, 1.07, -99, 10.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 3, eco1, 0, 8.06, 3.54, 17.76, 16.65, 1.09, -99, 10.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 4, eco1, 0, 17.85, 11.02, 24.67, 134.52, 0.96, -99, 8.29, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 5, eco1, 0, 1.11, 14.51, 28.61, 4.32, 1.06, -99, 7.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 6, eco1, 0, 8.97, 21.08, 32.58, 45.13, 0.94, -99, 5.86, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 7, eco1, 0, 6.86, 21.43, 33.72, 18.54, 0.93, -99, 6.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 8, eco1, 0, 21.25, 16.81, 26.47, 514.43, 1.01, -99, 8.31, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 9, eco1, 0, 8.91, 16.83, 29.14, 31.72, 1, -99, 9.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 10, eco1, 0, 16, 10.16, 23.9, 189.55, 1.05, -99, 12.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 11, eco1, 0, 20.78, 5.74, 18.24, 73.8, 1.03, -99, 13.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2043, 12, eco1, 0, 5.58, 1.47, 15.15, 3.67, 1.1, -99, 12, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 1, eco1, 0, 9.44, -0.86, 10.55, 24.26, 1.14, -99, 11.6, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 2, eco1, 0, 6.4, 4.3, 16.87, 20.35, 1.04, -99, 12.83, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 3, eco1, 0, 7.35, 6.09, 19.22, 42.72, 0.95, -99, 12.61, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 4, eco1, 0, 5.07, 10.58, 23.24, 32.42, 0.94, -99, 9.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 5, eco1, 0, 59.58, 18.09, 27.48, 2341.69, 0.92, -99, 9.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 6, eco1, 0, 14.66, 19.5, 30.87, 404.71, 0.79, -99, 6.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 7, eco1, 0, 25.63, 21.22, 33.18, 554.97, 0.87, -99, 7.34, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 8, eco1, 0, 6.12, 16.99, 30.38, 10.24, 0.9, -99, 5.97, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 9, eco1, 0, 7.5, 15.68, 28.05, 18.61, 0.91, -99, 8.16, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 10, eco1, 0, 11.54, 9.32, 24.07, 13.82, 1.07, -99, 11.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 11, eco1, 0, 15.32, 3.59, 18.39, 23.64, 1.15, -99, 12.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2042, 12, eco1, 0, 6.85, -1.1, 11.92, 4.26, 1.04, -99, 11.04, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 1, eco1, 0, 8.33, -0.39, 11.3, 13.48, 0.99, -99, 10.77, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 2, eco1, 0, 8.93, 1.51, 14.05, 30.59, 1.06, -99, 11.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 3, eco1, 0, 11.96, 2.99, 15.37, 29.69, 1.04, -99, 12.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 4, eco1, 0, 7.07, 10.76, 23.96, 10.56, 1.07, -99, 7.62, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 5, eco1, 0, 8.51, 15.18, 26.63, 14.23, 0.98, -99, 6.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 6, eco1, 0, 29.11, 19.54, 29.22, 139.19, 0.94, -99, 5.94, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 7, eco1, 0, 10.49, 20.47, 32.33, 89.26, 0.88, -99, 5.44, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 8, eco1, 0, 8.92, 19.2, 31.75, 25.15, 0.93, -99, 7.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 9, eco1, 0, 21.47, 15.91, 28.51, 92.57, 1.01, -99, 8.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 10, eco1, 0, 12.3, 8.22, 22.29, 23.42, 1.02, -99, 12.52, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 11, eco1, 0, 12.66, 5.73, 19.87, 29.81, 1.06, -99, 9.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2041, 12, eco1, 0, 7.68, 1.52, 15.98, 18.06, 1.12, -99, 10.89, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 1, eco1, 0, 7.33, -3.52, 7.89, 26.17, 0.98, -99, 13.77, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 2, eco1, 0, 5.56, 0.92, 13.72, 8.03, 1.09, -99, 11.94, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 3, eco1, 0, 11.62, 3.57, 17.19, 30.92, 1.12, -99, 9.73, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 4, eco1, 0, 9.85, 12.37, 24.66, 52.66, 1.04, -99, 8.03, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 5, eco1, 0, 5.56, 17.74, 30.33, 14.13, 0.91, -99, 7.54, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 6, eco1, 0, 8.88, 20.36, 32.87, 534.95, 0.85, -99, 6.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 7, eco1, 0, 16.59, 21.49, 32.53, 117.69, 0.85, -99, 6.5, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 8, eco1, 0, 16.17, 18.38, 29.82, 38.42, 1.03, -99, 7.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 9, eco1, 0, 11.99, 15.07, 27.87, 36.56, 1.07, -99, 8.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 10, eco1, 0, 3.36, 7.69, 23.1, 4.43, 1.11, -99, 9.4, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 11, eco1, 0, 17, 4.04, 17.87, 36.89, 1.2, -99, 12.17, -99, -99, -99, -99, -99, -99, -99, 0, 
2040, 12, eco1, 0, 8.11, 0.03, 13.68, 4.19, 1.09, -99, 13.79, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 1, eco1, 0, 9.92, -1.33, 9.99, 4.78, 1.07, -99, 13.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 2, eco1, 0, 7.28, 3.81, 17.28, 6.39, 1.04, -99, 9.22, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 3, eco1, 0, 8.45, 4.53, 18.25, 9.21, 1.05, -99, 9.1, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 4, eco1, 0, 16.3, 10.48, 22.84, 91.86, 1.02, -99, 10.43, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 5, eco1, 0, 20.76, 19.37, 29.64, 44.16, 0.99, -99, 7, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 6, eco1, 0, 12.49, 21.47, 33.03, 138.36, 0.89, -99, 7.3, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 7, eco1, 0, 11.76, 21.52, 32.69, 39.82, 0.81, -99, 7.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 8, eco1, 0, 7.85, 17.38, 30.17, 35.32, 0.91, -99, 7.12, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 9, eco1, 0, 21.97, 15.21, 27.46, 101.79, 1.09, -99, 9.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 10, eco1, 0, 4.91, 7.5, 21.16, 9.72, 0.99, -99, 12.08, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 11, eco1, 0, 13.37, 3.81, 16.81, 20.74, 1.03, -99, 11.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2039, 12, eco1, 0, 9.39, 2.57, 14.95, 15.46, 0.91, -99, 11.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 1, eco1, 0, 12.37, -0.44, 10.31, 15.54, 1.02, -99, 13.81, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 2, eco1, 0, 11.24, 2.37, 13.66, 9.84, 1.11, -99, 11.3, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 3, eco1, 0, 8.83, 2.42, 15.69, 6.45, 0.94, -99, 11.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 4, eco1, 0, 8.49, 10.25, 23.76, 23.54, 1.13, -99, 9.82, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 5, eco1, 0, 16.33, 17.54, 28.77, 66.48, 1.02, -99, 7.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 6, eco1, 0, 9.34, 21.17, 33.49, 55.22, 0.98, -99, 8.09, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 7, eco1, 0, 9.67, 20.78, 33.7, 74.49, 1, -99, 5.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 8, eco1, 0, 11.76, 18.43, 31.06, 44.9, 1.11, -99, 8.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 9, eco1, 0, 6.93, 14.41, 28.94, 7.5, 0.96, -99, 8.07, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 10, eco1, 0, 4.94, 9.32, 24.22, 2.6, 0.96, -99, 12.96, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 11, eco1, 0, 9.51, 5.95, 20.42, 8.7, 1.11, -99, 10.48, -99, -99, -99, -99, -99, -99, -99, 0, 
2038, 12, eco1, 0, 9.7, -0.75, 12.4, 11.71, 1.17, -99, 10.41, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 1, eco1, 0, 9.85, -0.78, 11.31, 10.58, 1.14, -99, 12.51, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 2, eco1, 0, 5.7, -0.25, 11.79, 10.41, 1.04, -99, 12.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 3, eco1, 0, 8.73, 5.24, 19.13, 18.5, 1.1, -99, 9.56, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 4, eco1, 0, 15.26, 7.16, 19.87, 112.45, 1, -99, 10.15, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 5, eco1, 0, 15.64, 18.51, 29.23, 65.79, 1, -99, 8.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 6, eco1, 0, 6.3, 22.77, 35.06, 23.18, 0.9, -99, 6.58, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 7, eco1, 0, 26.52, 19.84, 31.57, 1020.03, 0.9, -99, 7.65, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 8, eco1, 0, 9.13, 17.88, 30.02, 24.37, 1.02, -99, 7.7, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 9, eco1, 0, 11.24, 15.19, 27.99, 33.02, 0.99, -99, 8.02, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 10, eco1, 0, 13.84, 8.51, 23.05, 24.54, 1.03, -99, 11.13, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 11, eco1, 0, 16.07, 5.84, 19.2, 10.28, 1.03, -99, 12.98, -99, -99, -99, -99, -99, -99, -99, 0, 
2037, 12, eco1, 0, 9.77, 0.27, 14.21, 11.57, 1.05, -99, 11.27, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 1, eco1, 0, 10.86, -1.41, 9.98, 11.16, 1.24, -99, 10.05, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 2, eco1, 0, 8.88, 1.4, 13.36, 9.14, 1.03, -99, 11.91, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 3, eco1, 0, 7.9, 4.44, 17.83, 25.32, 0.98, -99, 10.75, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 4, eco1, 0, 11.18, 7.75, 21.38, 20.5, 1.02, -99, 9.84, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 5, eco1, 0, 3.7, 15.45, 29.08, 6.86, 0.99, -99, 7.92, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 6, eco1, 0, 7.9, 19.52, 30.73, 29.25, 0.87, -99, 6.47, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 7, eco1, 0, 15.15, 19.12, 30.85, 150.46, 0.96, -99, 5.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 8, eco1, 0, 18.44, 18.6, 30.13, 165.5, 1.05, -99, 7.88, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 9, eco1, 0, 7.16, 13.27, 27.26, 14.91, 1.04, -99, 7.39, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 10, eco1, 0, 4.27, 9.55, 24.71, 6.59, 1.03, -99, 10.9, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 11, eco1, 0, 10.89, 3.94, 17.56, 31.66, 1.22, -99, 12.69, -99, -99, -99, -99, -99, -99, -99, 0, 
2036, 12, eco1, 0, 13.2, 1.86, 15.43, 60.18, 1.14, -99, 10.23, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 1, eco1, 0, 7.9, 2.35, 13.64, 18.25, 1.26, -99, 12.53, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 2, eco1, 0, 13.01, -0.72, 11.29, 18.12, 1.26, -99, 10.06, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 3, eco1, 0, 3.59, 6.45, 21.71, 3.73, 1.07, -99, 9.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 4, eco1, 0, 7.68, 12.33, 25.21, 11.2, 0.93, -99, 9.76, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 5, eco1, 0, 13.07, 14.53, 27.27, 52.14, 0.87, -99, 8.63, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 6, eco1, 0, 6.66, 20.68, 31.54, 18.06, 0.77, -99, 6.8, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 7, eco1, 0, 11.12, 21.94, 33.5, 132.2, 0.91, -99, 5.85, -99, -99, -99, -99, -99, -99, -99, 0, 
2035, 8, eco1, 0, 12.57, 17.87, 31.02, 28.12, 0.91, -99, 6.55, -99, -99, -99, -99, -99, -99, -99, 0, 
